n,input,val
3442, 0.485440, 0.884476
3443, 0.835796, 0.670580
3444, 0.323465, 0.948133
3445, 0.247513, 0.969520
3446, 0.969446, 0.565767
3447, 0.643818, 0.799807
3448, 0.097453, 0.995255
3449, 0.967285, 0.567525
3450, 0.398504, 0.921628
3451, 0.013884, 0.999901
3452, 0.207731, 0.978498
3453, 0.448149, 0.901258
3454, 0.288638, 0.958628
3455, 0.436674, 0.906162
3456, 0.525421, 0.865100
3457, 0.726974, 0.747176
3458, 0.988785, 0.549710
3459, 0.245822, 0.969936
3460, 0.426692, 0.910328
3461, 0.836034, 0.670398
3462, 0.986011, 0.552002
3463, 0.369006, 0.932684
3464, 0.718835, 0.752587
3465, 0.445240, 0.902493
3466, 0.500368, 0.877404
3467, 0.601758, 0.824358
3468, 0.127537, 0.991878
3469, 0.275586, 0.962264
3470, 0.018216, 0.999832
3471, 0.070244, 0.997537
3472, 0.544479, 0.855392
3473, 0.080256, 0.996774
3474, 0.469407, 0.891824
3475, 0.155245, 0.987969
3476, 0.391629, 0.924287
3477, 0.046355, 0.998923
3478, 0.275253, 0.962366
3479, 0.535584, 0.859974
3480, 0.724863, 0.748593
3481, 0.321805, 0.948655
3482, 0.363090, 0.934804
3483, 0.668655, 0.784653
3484, 0.981466, 0.555809
3485, 0.757179, 0.726770
3486, 0.508664, 0.873399
3487, 0.502970, 0.876141
3488, 0.693500, 0.769019
3489, 0.466213, 0.893282
3490, 0.349009, 0.939713
3491, 0.588582, 0.831716
3492, 0.209623, 0.978104
3493, 0.165401, 0.986350
3494, 0.749835, 0.731814
3495, 0.329486, 0.946213
3496, 0.967789, 0.567121
3497, 0.423088, 0.911834
3498, 0.925164, 0.601721
3499, 0.560334, 0.847068
3500, 0.760068, 0.724797
3501, 0.266452, 0.964715
3502, 0.836112, 0.670352
3503, 0.305400, 0.953735
3504, 0.390417, 0.924748
3505, 0.395744, 0.922713
3506, 0.021630, 0.999766
3507, 0.369889, 0.932377
3508, 0.147004, 0.989218
3509, 0.568705, 0.842594
3510, 0.925306, 0.601574
3511, 0.697864, 0.766205
3512, 0.303727, 0.954226
3513, 0.020170, 0.999796
3514, 0.219142, 0.976076
3515, 0.336556, 0.943902
3516, 0.821620, 0.681056
3517, 0.769001, 0.718591
3518, 0.103663, 0.994629
3519, 0.539918, 0.857759
3520, 0.041740, 0.999129
3521, 0.487016, 0.883736
3522, 0.880352, 0.636882
3523, 0.520751, 0.867447
3524, 0.662486, 0.788457
3525, 0.963784, 0.570436
3526, 0.202357, 0.979589
3527, 0.447582, 0.901493
3528, 0.431878, 0.908190
3529, 0.181196, 0.983624
3530, 0.964624, 0.569735
3531, 0.269878, 0.963808
3532, 0.002511, 0.999994
3533, 0.491263, 0.881726
3534, 0.723886, 0.749241
3535, 0.496586, 0.879212
3536, 0.332124, 0.945343
3537, 0.341367, 0.942299
3538, 0.143657, 0.989693
3539, 0.691254, 0.770462
3540, 0.452423, 0.899396
3541, 0.945663, 0.585179
3542, 0.593878, 0.828789
3543, 0.342309, 0.941973
3544, 0.131846, 0.991320
3545, 0.735515, 0.741471
3546, 0.532743, 0.861404
3547, 0.922271, 0.604008
3548, 0.625204, 0.810833
3549, 0.771019, 0.717186
3550, 0.901887, 0.620128
3551, 0.445565, 0.902363
3552, 0.504719, 0.875319
3553, 0.788588, 0.704847
3554, 0.406965, 0.918330
3555, 0.808816, 0.690377
3556, 0.889165, 0.630034
3557, 0.024543, 0.999699
3558, 0.931022, 0.597028
3559, 0.017546, 0.999844
3560, 0.599605, 0.825565
3561, 0.222303, 0.975385
3562, 0.309123, 0.952609
3563, 0.703062, 0.762861
3564, 0.657903, 0.791266
3565, 0.722569, 0.750128
3566, 0.196976, 0.980668
3567, 0.303885, 0.954173
3568, 0.403448, 0.919723
3569, 0.102713, 0.994725
3570, 0.316701, 0.950261
3571, 0.824698, 0.678776
3572, 0.722825, 0.749926
3573, 0.867083, 0.647073
3574, 0.154270, 0.988123
3575, 0.133089, 0.991158
3576, 0.200812, 0.979908
3577, 0.021560, 0.999766
3578, 0.566199, 0.843941
3579, 0.361938, 0.935214
3580, 0.432727, 0.907830
3581, 0.385754, 0.926505
3582, 0.642797, 0.800430
3583, 0.378368, 0.929277
3584, 0.600854, 0.824842
3585, 0.472078, 0.890635
3586, 0.983649, 0.553982
3587, 0.398219, 0.921748
3588, 0.578023, 0.837528
3589, 0.225996, 0.974569
3590, 0.825792, 0.677967
3591, 0.539889, 0.857759
3592, 0.782867, 0.708884
3593, 0.522313, 0.866659
3594, 0.584073, 0.834213
3595, 0.545476, 0.854887
3596, 0.209891, 0.978052
3597, 0.450472, 0.900248
3598, 0.012942, 0.999914
3599, 0.977108, 0.559409
3600, 0.114023, 0.993504
3601, 0.505915, 0.874728
3602, 0.813022, 0.687325
3603, 0.802666, 0.694778
3604, 0.338221, 0.943357
3605, 0.886550, 0.632071
3606, 0.081943, 0.996644
3607, 0.071836, 0.997419
3608, 0.058184, 0.998307
3609, 0.140174, 0.990184
3610, 0.025601, 0.999669
3611, 0.563680, 0.845278
3612, 0.327863, 0.946729
3613, 0.425805, 0.910706
3614, 0.025457, 0.999675
3615, 0.398098, 0.921794
3616, 0.360259, 0.935797
3617, 0.342971, 0.941766
3618, 0.424423, 0.911283
3619, 0.483581, 0.885329
3620, 0.815117, 0.685770
3621, 0.901797, 0.620175
3622, 0.473269, 0.890079
3623, 0.601353, 0.824564
3624, 0.834274, 0.671707
3625, 0.722659, 0.750048
3626, 0.569858, 0.841970
3627, 0.092975, 0.995675
3628, 0.547486, 0.853842
3629, 0.224057, 0.975006
3630, 0.178773, 0.984060
3631, 0.323849, 0.948016
3632, 0.467267, 0.892813
3633, 0.464229, 0.894158
3634, 0.359460, 0.936075
3635, 0.768143, 0.719181
3636, 0.992669, 0.546442
3637, 0.389665, 0.925029
3638, 0.107683, 0.994203
3639, 0.939651, 0.590057
3640, 0.365244, 0.934043
3641, 0.844826, 0.663849
3642, 0.632197, 0.806748
3643, 0.902941, 0.619315
3644, 0.325317, 0.947548
3645, 0.523660, 0.865989
3646, 0.097468, 0.995250
3647, 0.694156, 0.768592
3648, 0.173415, 0.985003
3649, 0.070601, 0.997510
3650, 0.421855, 0.912335
3651, 0.432550, 0.907909
3652, 0.458690, 0.896629
3653, 0.193281, 0.981380
3654, 0.814255, 0.686392
3655, 0.736748, 0.740655
3656, 0.177860, 0.984224
3657, 0.168396, 0.985854
3658, 0.742735, 0.736622
3659, 0.054282, 0.998527
3660, 0.981755, 0.555557
3661, 0.929836, 0.597960
3662, 0.332397, 0.945265
3663, 0.414116, 0.915483
3664, 0.675928, 0.780127
3665, 0.336167, 0.944022
3666, 0.858356, 0.653700
3667, 0.401378, 0.920517
3668, 0.235164, 0.972481
3669, 0.729642, 0.745430
3670, 0.274071, 0.962677
3671, 0.461711, 0.895304
3672, 0.727279, 0.746974
3673, 0.883490, 0.634436
3674, 0.911786, 0.612339
3675, 0.594134, 0.828617
3676, 0.906613, 0.616434
3677, 0.836743, 0.669899
3678, 0.100092, 0.994989
3679, 0.499906, 0.877639
3680, 0.252341, 0.968324
3681, 0.456896, 0.897414
3682, 0.262205, 0.965826
3683, 0.997583, 0.542345
3684, 0.935327, 0.593546
3685, 0.339931, 0.942766
3686, 0.814675, 0.686125
3687, 0.538765, 0.858350
3688, 0.506512, 0.874433
3689, 0.742082, 0.737074
3690, 0.174455, 0.984824
3691, 0.790325, 0.703634
3692, 0.912404, 0.611856
3693, 0.978481, 0.558295
3694, 0.054448, 0.998517
3695, 0.189475, 0.982109
3696, 0.637019, 0.803889
3697, 0.652560, 0.794538
3698, 0.158237, 0.987500
3699, 0.102937, 0.994706
3700, 0.854818, 0.656378
3701, 0.376036, 0.930135
3702, 0.429330, 0.909235
3703, 0.498630, 0.878250
3704, 0.113573, 0.993551
3705, 0.795056, 0.700244
3706, 0.570955, 0.841376
3707, 0.617545, 0.815309
3708, 0.447490, 0.901545
3709, 0.907398, 0.615808
3710, 0.453566, 0.898889
3711, 0.867822, 0.646466
3712, 0.323702, 0.948056
3713, 0.614528, 0.817034
3714, 0.803536, 0.694164
3715, 0.544892, 0.855171
3716, 0.089667, 0.995979
3717, 0.080915, 0.996726
3718, 0.155634, 0.987910
3719, 0.295526, 0.956640
3720, 0.614664, 0.816965
3721, 0.129045, 0.991683
3722, 0.178001, 0.984203
3723, 0.754208, 0.728822
3724, 0.461189, 0.895520
3725, 0.025465, 0.999675
3726, 0.609750, 0.819807
3727, 0.095845, 0.995406
3728, 0.530673, 0.862455
3729, 0.792981, 0.701725
3730, 0.903706, 0.618689
3731, 0.215994, 0.976764
3732, 0.909212, 0.614366
3733, 0.014200, 0.999899
3734, 0.823533, 0.679626
3735, 0.457460, 0.897171
3736, 0.674536, 0.781010
3737, 0.133898, 0.991044
3738, 0.553589, 0.850650
3739, 0.987861, 0.550475
3740, 0.114589, 0.993441
3741, 0.286807, 0.959148
3742, 0.884975, 0.633300
3743, 0.306409, 0.953422
3744, 0.851016, 0.659226
3745, 0.852636, 0.657986
3746, 0.796070, 0.699501
3747, 0.074719, 0.997210
3748, 0.241021, 0.971096
3749, 0.307475, 0.953110
3750, 0.954257, 0.578228
3751, 0.199311, 0.980197
3752, 0.700047, 0.764830
3753, 0.585196, 0.833609
3754, 0.186411, 0.982677
3755, 0.878141, 0.638566
3756, 0.098085, 0.995191
3757, 0.255483, 0.967545
3758, 0.311292, 0.951936
3759, 0.560235, 0.847133
3760, 0.960208, 0.573339
3761, 0.065012, 0.997886
3762, 0.281126, 0.960734
3763, 0.490753, 0.881986
3764, 0.091292, 0.995838
3765, 0.374881, 0.930556
3766, 0.852990, 0.657757
3767, 0.753841, 0.729072
3768, 0.003604, 0.999991
3769, 0.567767, 0.843086
3770, 0.345686, 0.940840
3771, 0.008091, 0.999966
3772, 0.893111, 0.626996
3773, 0.811132, 0.688697
3774, 0.769406, 0.718330
3775, 0.856032, 0.655457
3776, 0.510864, 0.872324
3777, 0.816416, 0.684836
3778, 0.786152, 0.706574
3779, 0.601999, 0.824221
3780, 0.871769, 0.643484
3781, 0.822686, 0.680249
3782, 0.282818, 0.960280
3783, 0.683584, 0.775331
3784, 0.083507, 0.996514
3785, 0.464081, 0.894238
3786, 0.201282, 0.979809
3787, 0.386071, 0.926390
3788, 0.745115, 0.735009
3789, 0.414862, 0.915159
3790, 0.142861, 0.989805
3791, 0.582894, 0.834885
3792, 0.853415, 0.657436
3793, 0.262861, 0.965652
3794, 0.013786, 0.999907
3795, 0.663771, 0.787671
3796, 0.776619, 0.713305
3797, 0.165151, 0.986390
3798, 0.129486, 0.991628
3799, 0.545503, 0.854856
3800, 0.881824, 0.635752
3801, 0.354718, 0.937738
3802, 0.321135, 0.948883
3803, 0.760106, 0.724755
3804, 0.241077, 0.971083
3805, 0.447454, 0.901545
3806, 0.573467, 0.840023
3807, 0.506952, 0.874227
3808, 0.825725, 0.678011
3809, 0.924827, 0.601963
3810, 0.757333, 0.726688
3811, 0.011429, 0.999933
3812, 0.393851, 0.923445
3813, 0.531964, 0.861809
3814, 0.759514, 0.725175
3815, 0.709104, 0.758939
3816, 0.661155, 0.789282
3817, 0.695421, 0.767771
3818, 0.747168, 0.733600
3819, 0.993183, 0.546031
3820, 0.051745, 0.998662
3821, 0.680423, 0.777294
3822, 0.469841, 0.891630
3823, 0.917513, 0.607795
3824, 0.897822, 0.623329
3825, 0.154923, 0.988023
3826, 0.247320, 0.969563
3827, 0.444900, 0.902651
3828, 0.489338, 0.882646
3829, 0.813675, 0.686834
3830, 0.931925, 0.596293
3831, 0.095995, 0.995395
3832, 0.283222, 0.960156
3833, 0.515364, 0.870109
3834, 0.895710, 0.624951
3835, 0.440404, 0.904583
3836, 0.449848, 0.900517
3837, 0.406421, 0.918548
3838, 0.858615, 0.653471
3839, 0.939054, 0.590549
3840, 0.783817, 0.708238
3841, 0.398800, 0.921535
3842, 0.324148, 0.947921
3843, 0.795849, 0.699675
3844, 0.211178, 0.977786
3845, 0.604451, 0.822803
3846, 0.740104, 0.738391
3847, 0.833563, 0.672249
3848, 0.518333, 0.868631
3849, 0.092930, 0.995681
3850, 0.617665, 0.815238
3851, 0.685850, 0.773866
3852, 0.494702, 0.880111
3853, 0.107601, 0.994208
3854, 0.611058, 0.819040
3855, 0.263298, 0.965544
3856, 0.585419, 0.833473
3857, 0.472873, 0.890272
3858, 0.003305, 0.999991
3859, 0.374477, 0.930690
3860, 0.671647, 0.782790
3861, 0.835108, 0.671120
3862, 0.728766, 0.746000
3863, 0.016180, 0.999866
3864, 0.909327, 0.614270
3865, 0.577252, 0.837962
3866, 0.981146, 0.556068
3867, 0.257160, 0.967110
3868, 0.124505, 0.992255
3869, 0.747758, 0.733226
3870, 0.620102, 0.813822
3871, 0.388914, 0.925328
3872, 0.954045, 0.578377
3873, 0.170304, 0.985535
3874, 0.706310, 0.760766
3875, 0.131781, 0.991327
3876, 0.817272, 0.684216
3877, 0.112225, 0.993710
3878, 0.645494, 0.798816
3879, 0.662895, 0.788230
3880, 0.000117, 0.999999
3881, 0.804752, 0.693285
3882, 0.798630, 0.697670
3883, 0.258064, 0.966877
3884, 0.664105, 0.787479
3885, 0.804879, 0.693197
3886, 0.737885, 0.739870
3887, 0.593884, 0.828789
3888, 0.995057, 0.544448
3889, 0.847982, 0.661476
3890, 0.666035, 0.786275
3891, 0.933314, 0.595169
3892, 0.538079, 0.858693
3893, 0.460212, 0.895953
3894, 0.840528, 0.667085
3895, 0.269720, 0.963840
3896, 0.761431, 0.723869
3897, 0.078735, 0.996897
3898, 0.705780, 0.761123
3899, 0.462041, 0.895140
3900, 0.281705, 0.960584
3901, 0.984136, 0.553576
3902, 0.805683, 0.692622
3903, 0.026018, 0.999661
3904, 0.031877, 0.999490
3905, 0.710732, 0.757868
3906, 0.873128, 0.642454
3907, 0.540897, 0.857256
3908, 0.938917, 0.590649
3909, 0.371075, 0.931935
3910, 0.716212, 0.754313
3911, 0.796064, 0.699547
3912, 0.148324, 0.989021
3913, 0.405397, 0.918956
3914, 0.803542, 0.694164
3915, 0.512754, 0.871395
3916, 0.556727, 0.848975
3917, 0.135933, 0.990772
3918, 0.010225, 0.999946
3919, 0.199275, 0.980208
3920, 0.243492, 0.970498
3921, 0.763342, 0.722523
3922, 0.504600, 0.875376
3923, 0.957959, 0.575187
3924, 0.442367, 0.903750
3925, 0.770079, 0.717865
3926, 0.442459, 0.903697
3927, 0.217424, 0.976447
3928, 0.249414, 0.969050
3929, 0.080248, 0.996779
3930, 0.592827, 0.829369
3931, 0.697653, 0.766361
3932, 0.396599, 0.922383
3933, 0.218162, 0.976289
3934, 0.676630, 0.779669
3935, 0.546138, 0.854539
3936, 0.929746, 0.598057
3937, 0.315073, 0.950769
3938, 0.160083, 0.987212
3939, 0.931087, 0.596978
3940, 0.758089, 0.726142
3941, 0.673382, 0.781730
3942, 0.990562, 0.548229
3943, 0.638772, 0.802835
3944, 0.780207, 0.710776
3945, 0.063627, 0.997976
3946, 0.255659, 0.967499
3947, 0.518857, 0.868388
3948, 0.906240, 0.616722
3949, 0.155153, 0.987987
3950, 0.052305, 0.998631
3951, 0.218096, 0.976306
3952, 0.088740, 0.996061
3953, 0.963780, 0.570436
3954, 0.519492, 0.868084
3955, 0.833644, 0.672205
3956, 0.581172, 0.835826
3957, 0.914649, 0.610070
3958, 0.988378, 0.550067
3959, 0.114030, 0.993504
3960, 0.076197, 0.997100
3961, 0.741436, 0.737487
3962, 0.362009, 0.935193
3963, 0.198965, 0.980272
3964, 0.314388, 0.950977
3965, 0.126570, 0.992002
3966, 0.241915, 0.970879
3967, 0.766019, 0.720665
3968, 0.453255, 0.899022
3969, 0.626416, 0.810120
3970, 0.321588, 0.948729
3971, 0.105752, 0.994415
3972, 0.015936, 0.999869
3973, 0.320425, 0.949093
3974, 0.559128, 0.847715
3975, 0.475275, 0.889158
3976, 0.599264, 0.825738
3977, 0.906240, 0.616722
3978, 0.901215, 0.620652
3979, 0.547428, 0.853872
3980, 0.539246, 0.858100
3981, 0.136500, 0.990700
3982, 0.814591, 0.686171
3983, 0.388705, 0.925400
3984, 0.472182, 0.890579
3985, 0.888247, 0.630792
3986, 0.940089, 0.589712
3987, 0.107204, 0.994261
3988, 0.005398, 0.999984
3989, 0.087506, 0.996173
3990, 0.767494, 0.719648
3991, 0.359646, 0.936012
3992, 0.627113, 0.809724
3993, 0.583153, 0.834717
3994, 0.244823, 0.970174
3995, 0.494425, 0.880227
3996, 0.276061, 0.962132
3997, 0.634985, 0.805088
3998, 0.314815, 0.950844
3999, 0.829719, 0.675093
4000, 0.282251, 0.960431
4001, 0.183344, 0.983240
4002, 0.396078, 0.922572
4003, 0.874840, 0.641098
4004, 0.324037, 0.947959
4005, 0.828258, 0.676171
4006, 0.154131, 0.988148
4007, 0.951085, 0.580815
4008, 0.593832, 0.828789
4009, 0.133317, 0.991127
4010, 0.337523, 0.943577
4011, 0.292460, 0.957543
4012, 0.454905, 0.898299
4013, 0.459985, 0.896060
4014, 0.561503, 0.846450
4015, 0.448799, 0.900965
4016, 0.838573, 0.668537
4017, 0.562537, 0.845897
4018, 0.486454, 0.883993
4019, 0.082247, 0.996617
4020, 0.806354, 0.692140
4021, 0.770723, 0.717398
4022, 0.686930, 0.773210
4023, 0.446755, 0.901861
4024, 0.833720, 0.672115
4025, 0.363865, 0.934521
4026, 0.178368, 0.984138
4027, 0.109935, 0.993958
4028, 0.391882, 0.924190
4029, 0.405906, 0.918740
4030, 0.809521, 0.689843
4031, 0.213107, 0.977375
4032, 0.403518, 0.919675
4033, 0.520865, 0.867388
4034, 0.921695, 0.604445
4035, 0.696080, 0.767380
4036, 0.279663, 0.961141
4037, 0.898081, 0.623091
4038, 0.888025, 0.630935
4039, 0.633073, 0.806206
4040, 0.594349, 0.828516
4041, 0.625973, 0.810405
4042, 0.589441, 0.831241
4043, 0.714565, 0.755390
4044, 0.784927, 0.707460
4045, 0.274324, 0.962610
4046, 0.167960, 0.985928
4047, 0.064378, 0.997930
4048, 0.875837, 0.640350
4049, 0.013247, 0.999912
4050, 0.046017, 0.998943
4051, 0.628706, 0.808795
4052, 0.990461, 0.548279
4053, 0.355339, 0.937529
4054, 0.503486, 0.875906
4055, 0.932358, 0.595954
4056, 0.471826, 0.890745
4057, 0.560567, 0.846937
4058, 0.467259, 0.892813
4059, 0.386265, 0.926321
4060, 0.730124, 0.745101
4061, 0.291895, 0.957700
4062, 0.713737, 0.755912
4063, 0.039203, 0.999233
4064, 0.319622, 0.949344
4065, 0.853536, 0.657343
4066, 0.952917, 0.579323
4067, 0.319787, 0.949306
4068, 0.003265, 0.999991
4069, 0.208822, 0.978273
4070, 0.461570, 0.895359
4071, 0.577123, 0.838029
4072, 0.225422, 0.974693
4073, 0.723252, 0.749643
4074, 0.267295, 0.964490
4075, 0.328032, 0.946670
4076, 0.999719, 0.540554
4077, 0.258619, 0.966738
4078, 0.101126, 0.994884
4079, 0.370079, 0.932289
4080, 0.869293, 0.645348
4081, 0.636901, 0.803926
4082, 0.702799, 0.763018
4083, 0.858876, 0.653286
4084, 0.952716, 0.579473
4085, 0.584833, 0.833809
4086, 0.609069, 0.820192
4087, 0.903498, 0.618881
4088, 0.593725, 0.828857
4089, 0.254855, 0.967697
4090, 0.477753, 0.888037
4091, 0.877910, 0.638753
4092, 0.772583, 0.716121
4093, 0.685215, 0.774294
4094, 0.741561, 0.737405
4095, 0.293208, 0.957316
4096, 0.286128, 0.959337
4097, 0.617496, 0.815343
4098, 0.990603, 0.548178
4099, 0.205533, 0.978948
4100, 0.487872, 0.883338
4101, 0.306456, 0.953404
4102, 0.417471, 0.914125
4103, 0.847165, 0.662113
4104, 0.604062, 0.823045
4105, 0.530323, 0.862640
4106, 0.388925, 0.925305
4107, 0.984241, 0.553474
4108, 0.685415, 0.774175
4109, 0.460250, 0.895926
4110, 0.407127, 0.918260
4111, 0.154064, 0.988159
4112, 0.167649, 0.985977
4113, 0.081247, 0.996696
4114, 0.093969, 0.995586
4115, 0.491932, 0.881412
4116, 0.605594, 0.822175
4117, 0.360781, 0.935624
4118, 0.105065, 0.994484
4119, 0.293093, 0.957351
4120, 0.284864, 0.959699
4121, 0.785334, 0.707161
4122, 0.652832, 0.794352
4123, 0.908807, 0.614703
4124, 0.322355, 0.948481
4125, 0.224478, 0.974913
4126, 0.989333, 0.549250
4127, 0.352247, 0.938606
4128, 0.507181, 0.874108
4129, 0.146192, 0.989332
4130, 0.350057, 0.939361
4131, 0.523907, 0.865866
4132, 0.671569, 0.782835
4133, 0.831384, 0.673832
4134, 0.021540, 0.999768
4135, 0.693105, 0.769254
4136, 0.000684, 0.999997
4137, 0.555703, 0.849521
4138, 0.048175, 0.998837
4139, 0.186804, 0.982596
4140, 0.925549, 0.601377
4141, 0.590404, 0.830729
4142, 0.715837, 0.754555
4143, 0.421826, 0.912335
4144, 0.310875, 0.952067
4145, 0.068762, 0.997637
4146, 0.855604, 0.655779
4147, 0.648864, 0.796755
4148, 0.116568, 0.993207
4149, 0.291636, 0.957772
4150, 0.281776, 0.960567
4151, 0.041655, 0.999133
4152, 0.175413, 0.984654
4153, 0.838116, 0.668856
4154, 0.611599, 0.818723
4155, 0.717772, 0.753270
4156, 0.033356, 0.999443
4157, 0.598158, 0.826390
4158, 0.985504, 0.552458
4159, 0.821027, 0.681459
4160, 0.647163, 0.797787
4161, 0.502585, 0.876348
4162, 0.653772, 0.793797
4163, 0.351489, 0.938858
4164, 0.415747, 0.914815
4165, 0.041972, 0.999120
4166, 0.109196, 0.994039
4167, 0.608810, 0.820332
4168, 0.294710, 0.956892
4169, 0.660751, 0.789545
4170, 0.961716, 0.572137
4171, 0.706259, 0.760806
4172, 0.780078, 0.710862
4173, 0.313008, 0.951412
4174, 0.720193, 0.751664
4175, 0.524446, 0.865588
4176, 0.172783, 0.985109
4177, 0.215436, 0.976884
4178, 0.456657, 0.897521
4179, 0.489673, 0.882474
4180, 0.853888, 0.657068
4181, 0.957414, 0.575638
4182, 0.749933, 0.731730
4183, 0.489170, 0.882735
4184, 0.127444, 0.991885
4185, 0.707679, 0.759892
4186, 0.320939, 0.948940
4187, 0.233900, 0.972762
4188, 0.565056, 0.844562
4189, 0.214113, 0.977169
4190, 0.343895, 0.941457
4191, 0.990773, 0.548025
4192, 0.193860, 0.981270
4193, 0.988714, 0.549762
4194, 0.047679, 0.998861
4195, 0.212119, 0.977582
4196, 0.593238, 0.829132
4197, 0.059182, 0.998251
4198, 0.740981, 0.737815
4199, 0.755016, 0.728276
4200, 0.421829, 0.912335
4201, 0.240258, 0.971270
4202, 0.525721, 0.864947
4203, 0.744530, 0.735423
4204, 0.563461, 0.845407
4205, 0.967111, 0.567676
4206, 0.779873, 0.710990
4207, 0.237996, 0.971807
4208, 0.023866, 0.999712
4209, 0.270994, 0.963499
4210, 0.007243, 0.999971
4211, 0.524601, 0.865527
4212, 0.536769, 0.859349
4213, 0.204848, 0.979085
4214, 0.352125, 0.938648
4215, 0.520060, 0.867783
4216, 0.258641, 0.966738
4217, 0.270929, 0.963516
4218, 0.302026, 0.954738
4219, 0.879655, 0.637391
4220, 0.949866, 0.581809
4221, 0.283569, 0.960053
4222, 0.798120, 0.698063
4223, 0.314978, 0.950808
4224, 0.136335, 0.990723
4225, 0.101514, 0.994850
4226, 0.401798, 0.920345
4227, 0.412418, 0.916140
4228, 0.261986, 0.965874
4229, 0.473983, 0.889743
4230, 0.766612, 0.720284
4231, 0.245661, 0.969980
4232, 0.125238, 0.992164
4233, 0.238475, 0.971692
4234, 0.363523, 0.934652
4235, 0.131804, 0.991327
4236, 0.582499, 0.835087
4237, 0.817064, 0.684348
4238, 0.242528, 0.970733
4239, 0.131973, 0.991301
4240, 0.722707, 0.750008
